reviewId,content,score,at,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,source,author,retweets,replies
twitter_synthetic_2633,[Mumbai] Transparency bahut badiya hai @BPCLimited,,2025-11-24T20:13:01.217038+00:00,61,,,,,Twitter,user_25602,44,20
twitter_synthetic_366,Kya booking cancel kar sakte hain? @BPCLimited please fix this,,2025-12-13T10:13:01.217038+00:00,85,,,,,Twitter,user_5290,15,10
twitter_synthetic_4700,[Pune] BharatGas service excellent hai @BPCLimited,,2025-11-22T06:13:01.217038+00:00,44,,,,,Twitter,user_59378,37,7
twitter_synthetic_713,Best in class customer experience pls resolve asap,,2025-11-24T22:13:01.217038+00:00,28,,,,,Twitter,user_2428,40,15
twitter_synthetic_1294,[Chennai] Subscription plan mein hidden charges the @BPCLimited,,2025-12-06T13:13:01.217038+00:00,45,,,,,Twitter,user_71160,43,16
twitter_synthetic_1662,[Hyderabad] Value for money but quality inconsistent @BPCLimited,,2025-12-04T03:13:01.217038+00:00,46,,,,,Twitter,user_71153,2,4
twitter_synthetic_1781,[Chennai] Consistent quality aur service @BPCLimited,,2025-12-07T19:13:01.217038+00:00,20,,,,,Twitter,user_80834,18,17
twitter_synthetic_1747,[Pune] Excellent service quality maintained,,2025-11-29T05:13:01.217038+00:00,55,,,,,Twitter,user_16668,39,1
twitter_synthetic_1222,"[Bangalore] No complaints, all good! @BPCLimited",,2025-11-20T06:13:01.217038+00:00,40,,,,,Twitter,user_47847,3,14
twitter_synthetic_2117,[Pune] Transparency bahut badiya hai @BPCLimited,,2025-12-04T17:13:01.217038+00:00,26,,,,,Twitter,user_47128,22,18
twitter_synthetic_4536,[Pune] Cylinder replacement procedure kya hai? @BPCLimited,,2025-11-27T19:13:01.217038+00:00,27,,,,,Twitter,user_60386,4,0
twitter_synthetic_1397,[Pune] HelloBPCL app bahut slow chal raha hai @BPCLimited,,2025-11-20T20:13:01.217038+00:00,57,,,,,Twitter,user_83761,45,13
twitter_synthetic_3388,[Bangalore] Please improve the app speed @BPCLimited,,2025-12-11T08:13:01.217038+00:00,70,,,,,Twitter,user_85359,41,6
twitter_synthetic_1999,[Mumbai] Please improve the app speed @BPCLimited,,2025-11-18T01:13:01.217038+00:00,45,,,,,Twitter,user_33660,28,1
twitter_synthetic_503,Best in class customer experience terrible,,2025-12-04T02:13:01.217038+00:00,87,,,,,Twitter,user_76833,7,17
twitter_synthetic_4483,[Pune] How to apply for new connection? @BPCLimited,,2025-11-22T04:13:01.217038+00:00,26,,,,,Twitter,user_77937,4,17
twitter_synthetic_1030,Decent service lekin improvement needed @BPCLimited pls resolve asap,,2025-12-13T04:13:01.217038+00:00,48,,,,,Twitter,user_39933,21,15
twitter_synthetic_4471,[Kolkata] Digital payment process very smooth @BPCLimited,,2025-11-20T17:13:01.217038+00:00,63,,,,,Twitter,user_22750,6,12
twitter_synthetic_1757,[Hyderabad] Leakage issue cylinder mein @BPCLimited,,2025-11-19T12:13:01.217038+00:00,77,,,,,Twitter,user_75212,24,18
twitter_synthetic_4059,"[Ahmedabad] No complaints, all good! @BPCLimited",,2025-12-10T23:13:01.217038+00:00,55,,,,,Twitter,user_79818,49,17
twitter_synthetic_1249,[Chennai] Cylinder ka seal toot gaya delivery ke time par @BPCLimited,,2025-12-01T08:13:01.217038+00:00,99,,,,,Twitter,user_24097,22,14
twitter_synthetic_913,Reliable service se bahut khush hoon @BPCLimited again,,2025-12-03T23:13:01.217038+00:00,30,,,,,Twitter,user_76130,30,19
twitter_synthetic_4870,[Chennai] Better grievance redressal system @BPCLimited,,2025-11-25T18:13:01.217038+00:00,64,,,,,Twitter,user_1601,30,18
twitter_synthetic_4135,[Ahmedabad] Great service from BPCL! Delivery on time always @BPCLimited,,2025-11-19T17:13:01.217038+00:00,98,,,,,Twitter,user_57337,48,17
twitter_synthetic_902,Always on time delivery from BPCL disappointed,,2025-11-23T12:13:01.217038+00:00,81,,,,,Twitter,user_61561,26,1
twitter_synthetic_3069,[Mumbai] Customer care helpful tha but complaint solve nahi hua @BPCLimited,,2025-12-15T02:13:01.217038+00:00,15,,,,,Twitter,user_50474,22,19
twitter_synthetic_66,Always on time delivery from BPCL pls resolve asap,,2025-12-16T19:13:01.217038+00:00,97,,,,,Twitter,user_35511,1,1
twitter_synthetic_478,Pure For Sure? Nahi dikha mujhe @BPCLimited please fix this,,2025-11-24T14:13:01.217038+00:00,57,,,,,Twitter,user_67747,25,7
twitter_synthetic_434,Quick payment process in HelloBPCL app @BPCLimited appreciate your service,,2025-11-18T20:13:01.217038+00:00,78,,,,,Twitter,user_49136,31,4
twitter_synthetic_1116,[Mumbai] Cylinder ka seal toot gaya delivery ke time par @BPCLimited,,2025-11-23T23:13:01.217038+00:00,22,,,,,Twitter,user_46184,23,15
twitter_synthetic_563,Can I upgrade my plan? @BPCLimited appreciate your service,,2025-11-24T05:13:01.217038+00:00,16,,,,,Twitter,user_9192,11,10
twitter_synthetic_961,Flexible delivery time slots chahiye @BPCLimited terrible,,2025-12-10T01:13:01.217038+00:00,78,,,,,Twitter,user_43184,46,8
twitter_synthetic_1354,[Kolkata] Gas smell aa raha lamps se @BPCLimited,,2025-12-16T20:13:01.217038+00:00,14,,,,,Twitter,user_55776,2,15
twitter_synthetic_3781,[Delhi] More payment options chahiye @BPCLimited,,2025-12-16T09:13:01.217038+00:00,87,,,,,Twitter,user_72744,26,12
twitter_synthetic_1976,[Pune] Kya online payment safe hai? @BPCLimited,,2025-12-09T19:13:01.217038+00:00,87,,,,,Twitter,user_98697,23,16
twitter_synthetic_4453,[Mumbai] Flexible delivery time slots chahiye @BPCLimited,,2025-12-15T06:13:01.217038+00:00,4,,,,,Twitter,user_81469,28,2
twitter_synthetic_1391,[Delhi] Price kya hai ye month? @BPCLimited,,2025-12-14T14:13:01.217038+00:00,10,,,,,Twitter,user_87120,50,19
twitter_synthetic_3297,[Kolkata] Service center par staff bahut rude tha,,2025-12-14T18:13:01.217038+00:00,98,,,,,Twitter,user_5293,8,12
twitter_synthetic_4837,[Pune] 5 star service hamesha @BPCLimited,,2025-12-03T08:13:01.217038+00:00,11,,,,,Twitter,user_49335,12,12
twitter_synthetic_4161,[Hyderabad] Consistent quality aur service @BPCLimited,,2025-11-22T16:13:01.217038+00:00,60,,,,,Twitter,user_82330,11,9
twitter_synthetic_4207,[Pune] Wait time bilkul barh gayi hai,,2025-11-28T03:13:01.217038+00:00,30,,,,,Twitter,user_62989,11,18
twitter_synthetic_2356,[Bangalore] Customer service bahut bura hai,,2025-12-02T09:13:01.217038+00:00,42,,,,,Twitter,user_61382,27,0
twitter_synthetic_2601,[Mumbai] App user-friendly but payment fail issue @BPCLimited,,2025-12-13T03:13:01.217038+00:00,89,,,,,Twitter,user_17625,38,11
twitter_synthetic_2831,[Chennai] Quick payment process in HelloBPCL app @BPCLimited,,2025-11-17T19:13:01.217038+00:00,94,,,,,Twitter,user_46498,49,3
twitter_synthetic_4406,[Ahmedabad] Better ratings system needed @BPCLimited,,2025-11-18T18:13:01.217038+00:00,46,,,,,Twitter,user_21238,28,9
twitter_synthetic_4911,[Hyderabad] Pure For Sure! Love BPCL quality @BPCLimited,,2025-11-23T21:13:01.217038+00:00,44,,,,,Twitter,user_37337,15,5
twitter_synthetic_2079,"[Chennai] Previously better, now average @BPCLimited",,2025-11-27T10:13:01.217038+00:00,89,,,,,Twitter,user_39926,16,0
twitter_synthetic_3364,[Kolkata] Loyalty rewards program launch karo @BPCLimited,,2025-12-02T17:13:01.217038+00:00,26,,,,,Twitter,user_24286,37,20
twitter_synthetic_4491,"[Mumbai] Sometimes on time, sometimes late @BPCLimited",,2025-12-11T02:13:01.217038+00:00,88,,,,,Twitter,user_80638,38,5
twitter_synthetic_3342,[Ahmedabad] Premium service par premium charges bhi @BPCLimited,,2025-11-19T19:13:01.217038+00:00,68,,,,,Twitter,user_43485,42,17
twitter_synthetic_3831,[Chennai] Should have SMS updates for delivery @BPCLimited,,2025-12-09T13:13:01.217038+00:00,41,,,,,Twitter,user_33086,32,7
twitter_synthetic_4293,[Mumbai] Excellent service quality maintained,,2025-12-15T09:13:01.217038+00:00,96,,,,,Twitter,user_85228,43,6
twitter_synthetic_1678,[Ahmedabad] Loyalty rewards program launch karo @BPCLimited,,2025-12-07T08:13:01.217038+00:00,7,,,,,Twitter,user_36709,20,1
twitter_synthetic_1136,[Pune] Decent service lekin improvement needed @BPCLimited,,2025-12-03T12:13:01.217038+00:00,65,,,,,Twitter,user_82495,43,18
twitter_synthetic_1287,[Delhi] Great service from BPCL! Delivery on time always @BPCLimited,,2025-11-26T17:13:01.217038+00:00,43,,,,,Twitter,user_71031,44,3
twitter_synthetic_427,Can I upgrade my plan? @BPCLimited thanks,,2025-12-10T07:13:01.217038+00:00,0,,,,,Twitter,user_7476,45,17
twitter_synthetic_1183,[Kolkata] How to track my LPG delivery? @BPCLimited,,2025-11-20T00:13:01.217038+00:00,4,,,,,Twitter,user_86922,3,6
twitter_synthetic_264,Mostly good experience lekin last time late aaye @BPCLimited anyone facing same issue?,,2025-12-02T22:13:01.217038+00:00,100,,,,,Twitter,user_29549,41,1
twitter_synthetic_1599,[Hyderabad] Staff helpful but process complicated @BPCLimited,,2025-12-14T20:13:01.217038+00:00,94,,,,,Twitter,user_16687,36,14
twitter_synthetic_1998,[Pune] Kya online payment safe hai? @BPCLimited,,2025-12-10T09:13:01.217038+00:00,98,,,,,Twitter,user_55884,20,10
twitter_synthetic_31,Best LPG provider in India @BPCLimited never use again,,2025-12-11T15:13:01.217038+00:00,43,,,,,Twitter,user_80777,44,4
twitter_synthetic_1483,[Ahmedabad] Safest LPG provider for family,,2025-12-13T09:13:01.217038+00:00,96,,,,,Twitter,user_30289,22,20
twitter_synthetic_307,Improve app UI @BPCLimited amazing,,2025-12-02T08:13:01.217038+00:00,74,,,,,Twitter,user_27806,27,19
twitter_synthetic_4182,[Mumbai] Add multi-language support @BPCLimited,,2025-11-23T01:13:01.217038+00:00,32,,,,,Twitter,user_95973,8,12
twitter_synthetic_3632,[Delhi] Fitting theek se nahi karni @BPCLimited,,2025-12-15T22:13:01.217038+00:00,44,,,,,Twitter,user_64524,1,5
twitter_synthetic_871,Quick payment process in HelloBPCL app @BPCLimited please fix this,,2025-12-16T16:13:01.217038+00:00,36,,,,,Twitter,user_72040,50,12
twitter_synthetic_2048,[Delhi] Best choice for household gas,,2025-12-05T04:13:01.217038+00:00,18,,,,,Twitter,user_59208,0,4
twitter_synthetic_2733,[Pune] Support team bahut helpful @BPCLimited,,2025-11-20T04:13:01.217038+00:00,96,,,,,Twitter,user_12609,46,14
twitter_synthetic_3654,[Delhi] HelloBPCL app bahut easy use karna @BPCLimited,,2025-11-30T21:13:01.217038+00:00,26,,,,,Twitter,user_35600,25,6
twitter_synthetic_4719,"[Mumbai] No complaints, all good! @BPCLimited",,2025-11-19T00:13:01.217038+00:00,31,,,,,Twitter,user_12429,40,6
twitter_synthetic_1154,[Ahmedabad] Add multi-language support @BPCLimited,,2025-11-19T10:13:01.217038+00:00,94,,,,,Twitter,user_57329,8,6
twitter_synthetic_516,Should have SMS updates for delivery @BPCLimited very frustrated,,2025-11-30T15:13:01.217038+00:00,81,,,,,Twitter,user_98036,39,16
twitter_synthetic_4289,"[Bangalore] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-12-01T16:13:01.217038+00:00,56,,,,,Twitter,user_6429,10,17
twitter_synthetic_4521,[Delhi] HelloBPCL app bahut slow chal raha hai @BPCLimited,,2025-12-02T15:13:01.217038+00:00,77,,,,,Twitter,user_66212,46,19
twitter_synthetic_1277,[Chennai] Wait time bilkul barh gayi hai,,2025-11-21T23:13:01.217038+00:00,0,,,,,Twitter,user_99654,45,18
twitter_synthetic_4983,[Pune] Bad experience with local distributor,,2025-11-21T02:13:01.217038+00:00,56,,,,,Twitter,user_70353,25,17
twitter_synthetic_909,Good quality but expensive ho gaya @BPCLimited very frustrated,,2025-11-27T08:13:01.217038+00:00,80,,,,,Twitter,user_82861,44,16
twitter_synthetic_4894,[Chennai] Bad experience with local distributor,,2025-12-06T08:13:01.217038+00:00,85,,,,,Twitter,user_46891,21,15
twitter_synthetic_875,"Previously better, now average @BPCLimited again",,2025-11-20T02:13:01.217038+00:00,84,,,,,Twitter,user_34489,15,12
twitter_synthetic_2269,[Bangalore] Smooth booking process @BPCLimited,,2025-12-12T22:13:01.217038+00:00,7,,,,,Twitter,user_39805,47,9
twitter_synthetic_1943,[Delhi] Mileage bilkul kam aa raha hai iss petrol se,,2025-11-28T01:13:01.217038+00:00,15,,,,,Twitter,user_71696,7,20
twitter_synthetic_2052,[Bangalore] Add live tracking feature @BPCLimited,,2025-12-10T01:13:01.217038+00:00,56,,,,,Twitter,user_16942,1,5
twitter_synthetic_1646,[Ahmedabad] How to apply for new connection? @BPCLimited,,2025-11-25T11:13:01.217038+00:00,5,,,,,Twitter,user_26562,9,11
twitter_synthetic_186,Subscription plan details kya hain? @BPCLimited never use again,,2025-12-11T19:13:01.217038+00:00,10,,,,,Twitter,user_31802,2,6
twitter_synthetic_4600,[Ahmedabad] How to change address in HelloBPCL? @BPCLimited,,2025-11-26T01:13:01.217038+00:00,46,,,,,Twitter,user_1247,26,18
twitter_synthetic_2442,[Ahmedabad] BPCL should add wallet feature in app @BPCLimited,,2025-12-13T14:13:01.217038+00:00,10,,,,,Twitter,user_89557,39,10
twitter_synthetic_3152,[Pune] Make app available in Hindi @BPCLimited,,2025-12-14T22:13:01.217038+00:00,61,,,,,Twitter,user_58475,38,8
twitter_synthetic_3842,[Chennai] More payment options chahiye @BPCLimited,,2025-12-04T20:13:01.217038+00:00,52,,,,,Twitter,user_4211,10,5
twitter_synthetic_1058,[Delhi] Kya online payment safe hai? @BPCLimited,,2025-11-19T11:13:01.217038+00:00,37,,,,,Twitter,user_10239,28,8
twitter_synthetic_3044,[Pune] More payment options chahiye @BPCLimited,,2025-12-02T20:13:01.217038+00:00,49,,,,,Twitter,user_96388,40,8
twitter_synthetic_3191,[Hyderabad] Quick payment process in HelloBPCL app @BPCLimited,,2025-11-22T05:13:01.217038+00:00,60,,,,,Twitter,user_43612,8,15
twitter_synthetic_1576,[Ahmedabad] Bad experience with local distributor,,2025-12-01T13:13:01.217038+00:00,89,,,,,Twitter,user_55949,26,13
twitter_synthetic_3430,[Bangalore] Recommended BPCL to all my friends,,2025-11-29T06:13:01.217038+00:00,59,,,,,Twitter,user_41870,26,13
twitter_synthetic_2641,[Kolkata] Please improve the app speed @BPCLimited,,2025-11-17T15:13:01.217038+00:00,47,,,,,Twitter,user_55621,19,13
twitter_synthetic_2375,[Kolkata] Quality degrade ho gayi recently @BPCLimited,,2025-12-05T16:13:01.217038+00:00,44,,,,,Twitter,user_24200,9,16
twitter_synthetic_3566,[Ahmedabad] Premium service par premium charges bhi @BPCLimited,,2025-11-24T06:13:01.217038+00:00,0,,,,,Twitter,user_49158,8,13
twitter_synthetic_2452,"[Delhi] Sometimes on time, sometimes late @BPCLimited",,2025-12-10T21:13:01.217038+00:00,80,,,,,Twitter,user_40663,32,6
twitter_synthetic_4684,[Chennai] Service center par staff bahut rude tha,,2025-12-05T04:13:01.217038+00:00,25,,,,,Twitter,user_55184,28,12
twitter_synthetic_29,Gas smell aa raha lamps se @BPCLimited ok service,,2025-11-23T23:13:01.217038+00:00,87,,,,,Twitter,user_34747,6,2
twitter_synthetic_382,Flexible delivery time slots chahiye @BPCLimited appreciate your service,,2025-11-26T11:13:01.217038+00:00,60,,,,,Twitter,user_19357,6,7
twitter_synthetic_604,Loyalty rewards program launch karo @BPCLimited amazing,,2025-11-29T03:13:01.217038+00:00,7,,,,,Twitter,user_81218,4,10
twitter_synthetic_742,Support team bahut helpful @BPCLimited anyone facing same issue?,,2025-12-15T18:13:01.217038+00:00,12,,,,,Twitter,user_60889,35,14
twitter_synthetic_4767,[Hyderabad] Great service from BPCL! Delivery on time always @BPCLimited,,2025-11-29T05:13:01.217038+00:00,96,,,,,Twitter,user_1434,0,2
twitter_synthetic_1478,[Mumbai] Timely delivery always appreciated @BPCLimited,,2025-11-26T06:13:01.217038+00:00,12,,,,,Twitter,user_96711,31,6
twitter_synthetic_345,"Honest pricing, no hidden charges @BPCLimited mediocre",,2025-12-08T16:13:01.217038+00:00,20,,,,,Twitter,user_77282,45,4
twitter_synthetic_1697,[Delhi] Customer service bahut bura hai,,2025-11-21T18:13:01.217038+00:00,49,,,,,Twitter,user_67163,5,17
twitter_synthetic_369,Delivery time window bilkul galat rehta hai @BPCLimited thanks,,2025-12-07T05:13:01.217038+00:00,51,,,,,Twitter,user_90753,44,17
twitter_synthetic_4676,[Kolkata] Best company bahut lucky hoon @BPCLimited,,2025-12-15T11:13:01.217038+00:00,83,,,,,Twitter,user_33130,9,2
twitter_synthetic_1399,[Bangalore] 5 star service hamesha @BPCLimited,,2025-11-27T05:13:01.217038+00:00,12,,,,,Twitter,user_17365,25,8
twitter_synthetic_4008,[Hyderabad] Can I pause subscription? @BPCLimited,,2025-12-09T18:13:01.217038+00:00,40,,,,,Twitter,user_62360,21,15
twitter_synthetic_2337,"[Bangalore] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-11-30T18:13:01.217038+00:00,0,,,,,Twitter,user_73735,17,16
twitter_synthetic_3285,[Pune] Gas smell aa raha lamps se @BPCLimited,,2025-12-10T23:13:01.217038+00:00,19,,,,,Twitter,user_75436,49,16
twitter_synthetic_2293,[Bangalore] What about safety features? @BPCLimited,,2025-12-07T15:13:01.217038+00:00,63,,,,,Twitter,user_29770,38,12
twitter_synthetic_2679,[Pune] Seal broken tha new cylinder par,,2025-11-24T14:13:01.217038+00:00,48,,,,,Twitter,user_56664,0,14
twitter_synthetic_3912,[Kolkata] Premium service par premium charges bhi @BPCLimited,,2025-12-06T10:13:01.217038+00:00,97,,,,,Twitter,user_5606,31,12
twitter_synthetic_1492,[Mumbai] How to track my LPG delivery? @BPCLimited,,2025-12-13T19:13:01.217038+00:00,56,,,,,Twitter,user_35982,33,0
twitter_synthetic_1556,[Delhi] Valid till when is this offer? @BPCLimited,,2025-11-20T11:13:01.217038+00:00,17,,,,,Twitter,user_97461,44,19
twitter_synthetic_2366,[Hyderabad] Best choice for household gas,,2025-12-15T12:13:01.217038+00:00,32,,,,,Twitter,user_63577,22,17
twitter_synthetic_3204,[Ahmedabad] Fitting theek se nahi karni @BPCLimited,,2025-12-02T09:13:01.217038+00:00,57,,,,,Twitter,user_36510,13,10
twitter_synthetic_1525,[Mumbai] Experience mixed - good aur bad dono @BPCLimited,,2025-11-18T17:13:01.217038+00:00,83,,,,,Twitter,user_26638,41,3
twitter_synthetic_864,Mileage bilkul kam aa raha hai iss petrol se anyone facing same issue?,,2025-11-19T11:13:01.217038+00:00,6,,,,,Twitter,user_43801,2,2
twitter_synthetic_4251,[Kolkata] Can I pause subscription? @BPCLimited,,2025-11-19T21:13:01.217038+00:00,68,,,,,Twitter,user_95641,19,3
twitter_synthetic_4430,[Delhi] Premium service par premium charges bhi @BPCLimited,,2025-11-29T04:13:01.217038+00:00,67,,,,,Twitter,user_68013,34,18
twitter_synthetic_3510,[Mumbai] What are the charges? @BPCLimited,,2025-12-10T13:13:01.217038+00:00,78,,,,,Twitter,user_5735,15,9
twitter_synthetic_1150,[Delhi] Kya online payment safe hai? @BPCLimited,,2025-12-15T00:13:01.217038+00:00,60,,,,,Twitter,user_24826,40,17
twitter_synthetic_350,Subscription plan details kya hain? @BPCLimited terrible,,2025-12-10T18:13:01.217038+00:00,68,,,,,Twitter,user_3749,23,20
twitter_synthetic_4509,[Chennai] Staff helpful but process complicated @BPCLimited,,2025-12-09T18:13:01.217038+00:00,25,,,,,Twitter,user_69885,8,19
twitter_synthetic_3200,[Kolkata] Bad experience with local distributor,,2025-11-27T07:13:01.217038+00:00,83,,,,,Twitter,user_51828,35,11
twitter_synthetic_1922,[Kolkata] Can I pause subscription? @BPCLimited,,2025-12-14T21:13:01.217038+00:00,74,,,,,Twitter,user_62522,17,15
twitter_synthetic_1084,[Bangalore] Value for money but quality inconsistent @BPCLimited,,2025-12-12T03:13:01.217038+00:00,98,,,,,Twitter,user_34057,6,16
twitter_synthetic_2557,[Chennai] Flexible delivery time slots chahiye @BPCLimited,,2025-11-25T00:13:01.217038+00:00,21,,,,,Twitter,user_32387,31,18
twitter_synthetic_3789,[Bangalore] Customer care helpful tha but complaint solve nahi hua @BPCLimited,,2025-11-21T22:13:01.217038+00:00,98,,,,,Twitter,user_16453,48,13
twitter_synthetic_3778,[Mumbai] What about safety features? @BPCLimited,,2025-11-28T02:13:01.217038+00:00,97,,,,,Twitter,user_35780,9,5
twitter_synthetic_331,Can I upgrade my plan? @BPCLimited thanks,,2025-12-16T16:13:01.217038+00:00,85,,,,,Twitter,user_84291,10,6
twitter_synthetic_4517,[Delhi] Gas quality theek nahi lag raha cylinder se,,2025-11-19T07:13:01.217038+00:00,39,,,,,Twitter,user_82194,45,13
twitter_synthetic_292,"Previously better, now average @BPCLimited disappointed",,2025-12-07T14:13:01.217038+00:00,46,,,,,Twitter,user_89732,46,19
twitter_synthetic_4209,[Ahmedabad] Premium service par premium charges bhi @BPCLimited,,2025-11-28T11:13:01.217038+00:00,91,,,,,Twitter,user_88457,27,17
twitter_synthetic_495,Stove nahi jal raha is gas se ok service,,2025-12-08T07:13:01.217038+00:00,30,,,,,Twitter,user_5721,31,2
twitter_synthetic_2224,[Delhi] Service center par staff bahut rude tha,,2025-12-11T03:13:01.217038+00:00,84,,,,,Twitter,user_88015,38,13
twitter_synthetic_1192,[Kolkata] Decent service lekin improvement needed @BPCLimited,,2025-11-27T06:13:01.217038+00:00,67,,,,,Twitter,user_88322,38,3
twitter_synthetic_2317,[Ahmedabad] Agent ne extra paise maange delivery ke time @BPCLimited,,2025-12-16T09:13:01.217038+00:00,98,,,,,Twitter,user_2356,6,13
twitter_synthetic_2963,[Hyderabad] Pure For Sure? Nahi dikha mujhe @BPCLimited,,2025-11-20T13:13:01.217038+00:00,55,,,,,Twitter,user_98883,32,14
twitter_synthetic_125,How to change address in HelloBPCL? @BPCLimited very frustrated,,2025-11-28T02:13:01.217038+00:00,26,,,,,Twitter,user_73414,36,7
twitter_synthetic_2249,[Kolkata] Add multi-language support @BPCLimited,,2025-12-07T14:13:01.217038+00:00,40,,,,,Twitter,user_28718,26,7
twitter_synthetic_377,Customer care very responsive @BPCLimited amazing,,2025-11-24T21:13:01.217038+00:00,50,,,,,Twitter,user_78274,13,8
twitter_synthetic_1069,[Bangalore] Stove nahi jal raha is gas se,,2025-11-30T23:13:01.217038+00:00,59,,,,,Twitter,user_31013,17,1
twitter_synthetic_2170,[Chennai] HelloBPCL app bahut slow chal raha hai @BPCLimited,,2025-11-30T23:13:01.217038+00:00,20,,,,,Twitter,user_10660,17,14
twitter_synthetic_3089,[Hyderabad] Please improve the app speed @BPCLimited,,2025-11-27T02:13:01.217038+00:00,25,,,,,Twitter,user_78129,30,9
twitter_synthetic_1104,[Mumbai] Bad experience with local distributor,,2025-11-18T03:13:01.217038+00:00,19,,,,,Twitter,user_39688,16,7
twitter_synthetic_540,Digital payment process very smooth @BPCLimited never use again,,2025-11-27T12:13:01.217038+00:00,96,,,,,Twitter,user_61286,14,6
twitter_synthetic_389,Customer care helpful tha but complaint solve nahi hua @BPCLimited pls resolve asap,,2025-12-09T23:13:01.217038+00:00,2,,,,,Twitter,user_18997,38,0
twitter_synthetic_2490,[Mumbai] Refund process bahut complicated hai,,2025-11-19T09:13:01.217038+00:00,87,,,,,Twitter,user_70370,28,4
twitter_synthetic_4569,[Hyderabad] Improve app UI @BPCLimited,,2025-11-23T15:13:01.217038+00:00,51,,,,,Twitter,user_21670,25,15
twitter_synthetic_2692,"[Bangalore] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-12-13T09:13:01.217038+00:00,28,,,,,Twitter,user_73495,7,3
twitter_synthetic_4239,[Bangalore] Add multi-language support @BPCLimited,,2025-12-05T21:13:01.217038+00:00,73,,,,,Twitter,user_94914,47,13
twitter_synthetic_5,5 star service hamesha @BPCLimited terrible,,2025-11-23T19:13:01.217038+00:00,40,,,,,Twitter,user_75274,48,7
twitter_synthetic_3078,[Ahmedabad] Premium service par premium charges bhi @BPCLimited,,2025-12-13T16:13:01.217038+00:00,89,,,,,Twitter,user_10496,15,13
twitter_synthetic_3586,"[Bangalore] Complaint number diya 10 din pehle, abhi tak koi response nahi @BPCLimited",,2025-12-13T11:13:01.217038+00:00,39,,,,,Twitter,user_18709,11,18
twitter_synthetic_457,Better grievance redressal system @BPCLimited mediocre,,2025-11-21T12:13:01.217038+00:00,99,,,,,Twitter,user_44197,12,10
twitter_synthetic_421,Cylinder ka seal toot gaya delivery ke time par @BPCLimited highly recommend,,2025-11-22T01:13:01.217038+00:00,44,,,,,Twitter,user_50077,33,8
twitter_synthetic_4681,[Kolkata] Gas smell aa raha lamps se @BPCLimited,,2025-11-21T20:13:01.217038+00:00,73,,,,,Twitter,user_79160,2,6
twitter_synthetic_1739,[Pune] BharatGas delivery bahut late hai. 5 din wait kar rahe ho @BPCLimited,,2025-11-20T00:13:01.217038+00:00,56,,,,,Twitter,user_73207,30,15
twitter_synthetic_3926,[Mumbai] Wait time bilkul barh gayi hai,,2025-12-12T14:13:01.217038+00:00,100,,,,,Twitter,user_75610,38,18
twitter_synthetic_3919,[Pune] Quality degrade ho gayi recently @BPCLimited,,2025-12-09T10:13:01.217038+00:00,96,,,,,Twitter,user_57632,38,9
twitter_synthetic_985,Subscription plan details kya hain? @BPCLimited mediocre,,2025-11-26T20:13:01.217038+00:00,69,,,,,Twitter,user_74706,16,3
twitter_synthetic_1466,[Mumbai] Better customer support chat @BPCLimited,,2025-12-05T03:13:01.217038+00:00,95,,,,,Twitter,user_72319,10,7
twitter_synthetic_1149,[Hyderabad] Agent bahut helpful aur honest tha,,2025-12-10T21:13:01.217038+00:00,10,,,,,Twitter,user_58335,25,7
twitter_synthetic_2069,[Chennai] Seal broken tha new cylinder par,,2025-11-21T16:13:01.217038+00:00,65,,,,,Twitter,user_64958,46,14
twitter_synthetic_1046,Safest LPG provider for family anyone facing same issue?,,2025-12-04T06:13:01.217038+00:00,80,,,,,Twitter,user_22050,10,15
twitter_synthetic_3007,[Hyderabad] Subscription plan details kya hain? @BPCLimited,,2025-12-03T06:13:01.217038+00:00,97,,,,,Twitter,user_33139,34,3
twitter_synthetic_3299,[Mumbai] Experience mixed - good aur bad dono @BPCLimited,,2025-11-24T14:13:01.217038+00:00,12,,,,,Twitter,user_40588,32,2
twitter_synthetic_4165,[Hyderabad] Delivery fast tha but cylinder seal broken tha @BPCLimited,,2025-11-28T10:13:01.217038+00:00,80,,,,,Twitter,user_92067,27,5
twitter_synthetic_4082,[Chennai] HelloBPCL app bahut easy use karna @BPCLimited,,2025-12-06T05:13:01.217038+00:00,90,,,,,Twitter,user_79804,46,18
twitter_synthetic_1598,[Mumbai] BPCL should add wallet feature in app @BPCLimited,,2025-12-01T08:13:01.217038+00:00,51,,,,,Twitter,user_43133,20,11
twitter_synthetic_3572,[Delhi] Service usually good but delivery issue today @BPCLimited,,2025-12-04T14:13:01.217038+00:00,58,,,,,Twitter,user_11178,21,1
twitter_synthetic_3008,[Ahmedabad] Best company bahut lucky hoon @BPCLimited,,2025-12-16T10:13:01.217038+00:00,96,,,,,Twitter,user_6194,14,4
twitter_synthetic_2501,[Delhi] Support team bahut helpful @BPCLimited,,2025-12-14T06:13:01.217038+00:00,82,,,,,Twitter,user_2752,29,0
twitter_synthetic_3485,[Delhi] Better ratings system needed @BPCLimited,,2025-12-07T08:13:01.217038+00:00,90,,,,,Twitter,user_32089,35,13
