brand,content,score,at,replyContent,replyDate
IOCL,App is good. In the old app DAC code is visible. it was very helpful when we mistakenly deleted the message. But the same thing is missing here. So kindly update the same. So that DAC will be visible.,4,2025-09-23 12:21:38,,
IOCL,"still I have uploaded this app, update is good but Can't exit from home screen",3,2025-09-23 12:03:16,"Hi , You can use home button to close the app.",
IOCL,best app,5,2025-09-23 11:56:43,,
IOCL,Have a suggestion pls integrate payment gateway in the app that way it will be easy to get the rewards point as on petrol pump employee want to scan the qr,4,2025-09-23 11:47:35,,
IOCL,not easy this app,5,2025-09-23 11:41:01,,
IOCL,"The new IOCL LPG app update is excellent! The UI is faster, smarter, and very smooth with no lag at all. Navigation is simple, booking and tracking are super quick, and payments work instantly. The new dark mode looks brilliant and is easy on the eyes. Overall, a much-improved, reliable, and user-friendly app that makes LPG booking and management effortless.",5,2025-09-23 11:36:33,,
IOCL,help me open app,5,2025-09-23 11:33:03,,
IOCL,"I used my mobile number for my father's account in past. After I took own connection and my father updated his mobile number for his connection, still when I am logging with my mobile number, my father's account details are loading. Nothing done even after complaining.",1,2025-09-23 11:28:17,Please share your mobilr number at mobility@gmail.com,
IOCL,very excellent 👍,5,2025-09-23 11:11:58,,
IOCL,I am facing issues while placing the order after this new update. Previously it was working fine.,1,2025-09-23 11:01:47,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on mobility@indianoil.in so that we can get in touch with you and resolve the issue.",
IOCL,not opening,5,2025-09-23 10:56:05,,
IOCL,it is very helpful app,5,2025-09-23 10:35:14,,
IOCL,good,3,2025-09-23 08:31:32,"Dear User,
Thank you for the rating us. Kindly let us know what updates or changes you would like to see in our app, in order to give us a 5 Star rating. You could write to us mobility@indianoil.in.",
IOCL,"this is one of the worst app found, not user friendly app not allowing to login even after updating the password. useless for common users",1,2025-09-23 07:40:43,"Hi,
Sorry about the inconvenience. kindly send the error screenshot to mobility@indianoil.in along with the contact details so that we check this.",
IOCL,Found most of the data which are stored in the old version were missing in the new app. profile info where updated to new mobile number but in new version still it shows old data. xtra rewards infos where missing. vehicle details missing. trying to update vehicle data it's shows as duplicate entry try to contact customer support.,3,2025-09-22 23:33:36,Please share your user id at mobility@indianoil.in,
IOCL,"I am really impressed with the Indian Oil app. It has been very well optimized, making the overall experience smooth and user-friendly. The interface is clean, responsive, and easy to navigate. I especially appreciate how quickly the app loads and how efficiently it handles different features without any lag. Great job to the development team for creating such a reliable and convenient application!""",5,2025-09-22 22:55:21,,
IOCL,I cant login and can't reset password,1,2025-09-22 22:26:47,"Hi , Can you elaborate the issue ? Please share detail at mobility@indianoil.in",
IOCL,login ka problem bohut Kohi koine add Nehi hota customer's bye product ke upor kohi discount nehi deta,5,2025-09-22 21:47:33,,
IOCL,good,2,2025-09-22 21:12:44,"Hi,
Happy to hear that you find the app good :)
Please let us know the reason behind this low rating at mobility@indianoil.in. We'd be happy to improve our app based on your suggestions.
Thanks!",
IOCL,good,3,2025-09-22 20:53:04,We appreciate the feedback! Please let us know how we can earn your 5 star rating!,
IOCL,"jhaatu app hai payment hone ke baad ek mahine ho gye delivery nhi aayi , customer service wo kya hota bhul jao",1,2025-09-22 19:50:10,,
IOCL,"Since 2 weeks I'm facing an issue with the refill booking where it's not happening through any of the modes such as mobile application, website, whatsapp, ivrs, sms and the error is 'Mobile number not matching' even though ekyc, mobile number are up to date. Complaints have been registered against the same and until now there are no resolutions provided by the service providers of indane gas agency. this is really a strange experience for an valued customer. Kindly fix it.",2,2025-09-22 19:12:09,"Hi , Hope the issue has been resolved with the given solution over the mail.",
IOCL,"I updated the app, asking me to keep on resetting the password even after changing. not able to login",1,2025-09-22 19:12:01,Please send your user Id at mobility@indianoil.in,
IOCL,Getting better.,4,2025-09-22 18:17:14,,
IOCL,Good app for log cylinder booking and fir locating indian oil petrol bunk with price,4,2025-09-22 17:24:52,,
IOCL,Auto-otp reading not available,2,2025-09-22 17:02:35,,
IOCL,excellent app,5,2025-09-22 15:29:47,,
IOCL,"Installed to book LPG cylinder, despite logged in with the same mobile number and email id as that of the Indane connection it couldn't fetch my details from indane server. I was asked to manually connect my LPG connection to my account, which was not successful. Update after 3 Days: Thank you developers for your swift action and consideration of putting user data using mobile number. Hats-off to the team.",5,2025-09-22 15:26:36,"Your suggestion is well taken. We will work on auto linking of Indane.
Request you to kindly share the error screenshot of linking LPG connection at mobility@indianoil.in",
IOCL,app is good for consumer,5,2025-09-22 15:23:18,,
IOCL,good,5,2025-09-22 14:44:23,,
IOCL,"The better the application, the extra ordinary to perform, the evil to go, the right the execution, the good the behaviour, the better the service, the new app icon design becoming, the wonders about its new design well and good and better than anything else before about the app",4,2025-09-22 14:18:41,,
IOCL,Update After Very Bad Logic 😕😕😕,1,2025-09-22 13:55:01,"Hi , please send details at mobility@indianoil.in",
IOCL,good,4,2025-09-22 13:06:14,,
IOCL,very difficult,5,2025-09-22 12:56:37,,
IOCL,"very good ""citizen"" services added with WhatsApp Messenger.",5,2025-09-22 12:17:14,,
IOCL,Unable to buy e-Voucher in app. Message being shown ' Amount cannot be greater than reward points available'. Also it is asking for using reward points compulsorily even if customer does not want to redeem points during purchase of e-Voucher. Please check and rectify app. Thanks.,2,2025-09-22 10:46:57,"Dear User, we regret the inconvenience caused. To help us understand the problem in detail, please share your contact details at mobility@indianoil.in. We would be more than happy to assist you. Best Regards.",
IOCL,good,5,2025-09-22 10:31:32,,
IOCL,i cant install this application in my phone what happened??,1,2025-09-22 09:38:40,,
IOCL,"The app was functioning properly until the latest update. Now the experience is below satisfactory. Many glitches. My vehicle details don't show & upon trying to add again, it says duplicate vehicle detected! Even the reward points from refueling don't show up anymore. I did not receive my reward points from my last refueling.",2,2025-09-22 09:33:59,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.
",
IOCL,Thank you for this update..now fix..and I updIOC updated its UI..😲 Oh My God..😲 The New UI is Super Cool..😲❤️Now I updated my review to 5 stars..❤️,5,2025-09-22 09:30:50,"Dear Sir , Thank you for the appreciation. We have provided updated version of app and subsidy display has been added.

Can we have our 5 star now🙂",
IOCL,Very helpful app 👍,5,2025-09-22 09:20:02,,
IOCL,Unable to login after the update. Does not recognize email or mobile number. When I try to use 'forget password' using email or mobile it says 'invalid user Id'. When try to register new user Id it says email already in use. Now what to do?,1,2025-09-22 08:52:28,"Dear Sir, we’re sorry to hear about the issue you’re facing with updating your password. To help us resolve this quickly, please share a screenshot of the error at mobility@indianoil.in.
",
IOCL,worst experience,1,2025-09-22 08:34:12,"Hi, please elaborate your concern along with your order ID at mobility@indianoil.in so that we can get your issue addressed.",
IOCL,"after update I am unable to do login , it's showing internet problem, I tried multiple times,please talk to your developer,it's a big glitch",1,2025-09-22 08:09:07,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.

",
IOCL,not support,1,2025-09-22 07:24:50,"Hi , please send detail issue at mobility@indianoil.in",
IOCL,Indian oil ONE keeps stopping-- don't open the app .,1,2025-09-22 07:08:54,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.

",
IOCL,so far good experience but I have a complaint regarding DAC number. this app doesn't Show DAC number which creates problems in my bank subsidy confirmation.,4,2025-09-22 05:29:49,"Hi , Subsisdy has nothing to do with DAC. Subsidy will get transferred once the delivery is completed.

You can ask always delivery boy to resend DAC if you are unable to find DAC message",
IOCL,good app,5,2025-09-22 00:14:20,,
IOCL,This app is very good but I have ordered gas Refill previous month on 29/08/2025 but till today on 20/09/2025 it has not been delivered but it is showing on this app delivered but till today it has not been delivered I really upset I have ordered refill many times from this app and every time Refill has been delivered but this time I really disappointed...,4,2025-09-21 23:27:01,Request you to please raise a complaint using support option of the app.,
IOCL,"we can't exit the app in this new UI, we have to kill the app . pls update.",3,2025-09-21 23:21:13,"Using the home button of your phone , you can exit the app. It will not kill the app",
IOCL,worst distributor of Indian gas is padma gas agency warasiguda no proper response worst management no respect for each employee worst management worst experience and employee name Satish he deliver gas he demands more money after delivery and he sales gas outside pathetic experience everytime 10 days or more then that they take time to deliver a gas if we ask them they are ready to fight with us even there female employee too please raise a complaint rate them if anyone taking gas from them,1,2025-09-21 22:49:49,"Hi, Please raise a complaint using support option of the app",
IOCL,review,5,2025-09-21 21:39:47,"Hi , can you tell what transaction are you performing ?",
IOCL,very nice app easy to use,4,2025-09-21 20:34:27,,
IOCL,I LLf d,2,2025-09-21 19:27:40,,
IOCL,You are requested to please upload / provide the cash memo / invoice of refilling in the booking history as it was in previous app. please. Thank you so much Sir/ Ma'am for your prompt response and kind approach to your customers.🙏,5,2025-09-21 19:06:58,"Dear Sir, We have fixed the issue and released the new version. Please update the app and invoice download option is available in order history.",
IOCL,I have been buying gas cylinders for a long time but I am not getting the subsidy money.,1,2025-09-21 15:32:28,"Hi , please share your details at mobility@indianoil.in",
IOCL,good ney look,3,2025-09-21 14:40:32,"Dear Sir, Your 5-star rating motivates us to keep improving and bringing you a better experience. We’d love your support! Thank You!
",
IOCL,good but slow,4,2025-09-21 14:22:57,,
IOCL,poor response,1,2025-09-21 14:16:25,,
IOCL,best,5,2025-09-21 13:49:28,,
IOCL,firewall,5,2025-09-21 13:27:04,,
IOCL,font and icons are not feasible and overlapping,3,2025-09-21 13:01:53,,
IOCL,superb app for cylinder booking,4,2025-09-21 12:49:40,,
IOCL,Best App,5,2025-09-21 12:29:39,,
IOCL,"Subject: Request to enhance Indian Oil application for TalkBack accessibility Dear Indian Oil Application Development Team, I hope this email finds you well. I am writing to you as a dedicated user of the Indian Oil application, and I would like to bring an important issue to your attention regarding its accessibility for users with visual impairments. Currently, the application is not fully compatible with the TalkBack screen reader, which makes it difficult for visually impaired users to navig",2,2025-09-21 12:01:50,,
IOCL,very nice app,5,2025-09-21 11:52:17,,
IOCL,so many updates daliy always system has been crash,2,2025-09-21 11:48:48,,
IOCL,super,5,2025-09-21 11:31:41,,
IOCL,Exllant,5,2025-09-21 11:18:33,,
IOCL,good,3,2025-09-21 11:13:40,"Dear Sir/ Ma'am, Your 5-star rating motivates us to keep improving and bringing you a better experience. We’d love your support! Thank You!
",
IOCL,Highly dissatisfied with some of the rules regarding xtra points rewards and with the customer relationship management. You've hotlisted my ID and didn't even intimate me for the same. even after hotlisting my id every time I receive the message confirming about my loyalty points being added to my account. Your customer care executive was also quite rude. Disappointed!,1,2025-09-21 10:58:46,Please send the issue at help@xtrarewards.com. This is dedicated channel to resolve the XtraReward issue.,
IOCL,fuel log functionality not working after update. All the previous fuel logs deleted afte update.,1,2025-09-21 10:58:42,"Hi , please send your user Id at mobility@indianoil.in",
IOCL,good service,4,2025-09-21 10:19:17,,
IOCL,There is no option to view the LPG subsidy.,3,2025-09-21 10:08:05,It has been added in updated version. Please update the app,
IOCL,The app not getting login,1,2025-09-21 09:19:20,"Hi, Please send your contact at mobility@indianoil.in",
IOCL,Getting points is tricky. why xant we could have payment options here directly rather than scan everything. everytime i fill petrol i need ask attendant to add points then share my number and then if he add proper amount then i will get points. if we could get payment using upi app here directly it could be usefull,3,2025-09-21 08:02:27,,
IOCL,Excellent,5,2025-09-21 06:20:37,,
IOCL,शानदार एप है,5,2025-09-20 20:17:22,,
IOCL,"Good, Tatkal option is very good",5,2025-09-20 20:00:48,,
IOCL,"after the new update in this app I am unable to login, when ever I fill all login details it always show loading for long time and I tried to call to service centre but whenever I call, it cut automatically even I am having good network.",1,2025-09-20 19:24:54,"Hi, Please share your contact at mobility@indianoil.in",
IOCL,okay not bad,3,2025-09-20 19:18:46,,
IOCL,Thank you,1,2025-09-20 17:56:56,,
IOCL,best platform,5,2025-09-20 16:52:59,,
IOCL,excellent,5,2025-09-20 15:58:58,,
IOCL,unble to relogin after update. using app from long time,5,2025-09-20 14:47:00,,
IOCL,Good,4,2025-09-20 12:20:26,,
IOCL,forgot password not allowing me to change the password ven I follow the rules.,2,2025-09-20 11:09:32,,
IOCL,good,5,2025-09-20 11:03:44,,
IOCL,Indianoil Good,5,2025-09-20 09:06:41,,
IOCL,Not able to login after updating the app.,1,2025-09-20 08:53:14,"Hi , Please share your contact detail at mobility@indianoil.in",
IOCL,New version bekar he,1,2025-09-20 08:49:24,"Hi , Sorry for the inconvenience caused. Request you to please elaborate the issue at mobility@indianoil.in",
IOCL,Best,5,2025-09-20 08:39:49,,
IOCL,this app not open in my phone even reinstall thrice,5,2025-09-20 07:49:43,,
IOCL,consumer profile technical error,1,2025-09-20 07:18:09,"Dear Customer,
We really appreciate you bringing this to our attention. We would like to investigate your issue. Please share your contact details with us at mobility@indianoil.in so that we can resolve the issue.",
IOCL,can't view subsidy latest version,1,2025-09-19 23:52:23,This has been fixed and new version has been release. Please update the app,
IOCL,"Now I'm not able to login after the recent update with an error saying invalid user id or password, even after resetting the password and with the same mobile number.",3,2025-09-19 23:35:39,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on mobility@indianoil.in so that we can get in touch with you and resolve the issue.",
IOCL,excellent,5,2025-09-19 23:30:40,,
IOCL,"After the last update, the subsidy account details are not showing. How can I check which subsidy has been settled?",3,2025-09-19 21:47:54,"Hi, sorry for the inconvenience caused. We will be fixing the issue in next update.",
IOCL,"I already have registered with xtra reward but it does not show , and if I try to enroll then only it can load and have no response",1,2025-09-19 20:36:17,"Hi, we apologize for this. Please send us your concern at mobility@indianoil.in along with the screenshot of the error you receive. This will be handled with utmost priority.",
IOCL,"IOC came up with UI sense, rocks!!!",4,2025-09-19 20:31:40,,
IOCL,soooooo much good,5,2025-09-19 18:13:11,,
IOCL,The Application it's very Amazing and wonderful Total Good way to Useing this Application,5,2025-09-19 18:12:45,,
IOCL,ok,5,2025-09-19 17:39:09,,
IOCL,previous version was better. where is cancel booking order and pdf bill?,1,2025-09-19 17:13:13,"Dear User, PDF issue has been fixed. Please update the app.

Cancel order option is same as previous. You can only cancel order before it out for delivery.",
IOCL,best,5,2025-09-19 15:56:32,,
IOCL,Good app. Tamil language is not available in language selection option. Other regional languages are available. requested to update tamil language.,3,2025-09-19 15:45:28,"Hi , The same has been added in the new release. Please update the app",
IOCL,"New update, horrible very bad update, dificult to login, not login , i hate New update. before updating nice working not totally not working. bad my friends. don't use it again.",1,2025-09-19 15:12:23,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.
",
IOCL,👍 goooooood,5,2025-09-19 13:58:30,,
IOCL,ok,5,2025-09-19 13:32:57,,
IOCL,there is no Tamil language in language set up option. Wrost to use this app,1,2025-09-19 12:20:07,We are continuously looking to expand our language support for other regions. Will be providing support for Tamil in upcoming release.,
IOCL,in this app I cont book cylinder,1,2025-09-19 12:11:41,"Hi,
Please help us understand the the issue you are facing in depth. Please share the detailed issue by writing to mobility@indianoil.in. We'll ensure to look into it with utmost priority.
Thanks!",
IOCL,very bad,1,2025-09-19 12:03:59,"Hi, please elaborate your concern at mobility@indianoil.in so that we can get your issue addressed.",
IOCL,"worst experience in eKYC after filling adhar no.,instead of face scan,it is asking for email id.,where to type email id? in manual assitance no drop down for selecting scheme appears.",1,2025-09-19 11:47:24,"Hi , Please help us with screenshot at mobility@indianoil.in for debugging the issue.",
IOCL,"worst app, login issue ,pathetic experience",1,2025-09-19 11:07:17,"Hi, Please share your user Id at mobility@indianoil.in",
IOCL,first I have faced issues with this application and take help from your team and solve in 24 hours . and provide a fast solution for me Thanks a lot team and appreciate your efforts for work.,5,2025-09-19 10:15:48,"Dear Sir, we’re sorry to hear about the login issue you’re experiencing. To help us resolve this quickly, please share a screenshot of the error at mobility@indianoil.in
",
IOCL,"The Indane One app is not user-friendly. Changing details like mobile number or address is very difficult, and cylinder booking is also complicated. Sometimes the app doesn’t fetch mobile number and account details properly. Needs major improvements and updates.",1,2025-09-19 10:05:20,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.
",
IOCL,DUMMY APP,1,2025-09-19 09:37:30,,
IOCL,"not working, bad experience",1,2025-09-19 08:45:59,"Hi,
Sorry about the inconvenience. Try clearing the cache or reinstalling the app. In case the issue still persists, kindly send the error screenshot to mobility@indianoil.in along with the contact details so that we check this.",
IOCL,very good,5,2025-09-19 08:38:25,,
IOCL,nice yesh,2,2025-09-19 08:37:57,"Hi,
Happy to hear that you find the app good :)
Please let us know the reason behind this low rating at mobility@indianoil.in. We'd be happy to improve our app based on your suggestions.
Thanks!",
IOCL,very very worst application nothing is not working,1,2025-09-19 07:50:03,"Hi, We would like to investigate the issue.Please send details at mobility@indianoil.in",
IOCL,very bad service due to login process.,1,2025-09-19 07:12:20,"Hi, Please send the issue faced by you at mobility@indianoil.in",
IOCL,new update not working.not opening apps😔😔😔 new instal but sem problem,1,2025-09-18 21:19:36,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.
",
IOCL,"Not able to login after the recent update, I tried with forgot password but it says invalid mobile number, the same number I am using from last 5-6 years",4,2025-09-18 21:08:22,Please send the email I’d and mobile number at mobility@indianoil.in,
IOCL,Issue in connecting to existing cylinder connection.,2,2025-09-18 20:34:57,"Dear Sir, we’re sorry to hear about the LPG connection issue you’re experiencing. To help us resolve this quickly, please share a screenshot of the error at mobility@indianoil.in
",
IOCL,UI good app update,5,2025-09-18 20:07:17,,
IOCL,"Aaj hi maine iss app ko update kiya aur uske baad se login me problem ho raha hai,har baar password generate karne time problem aa rahi hai..pls find the issue and solve",2,2025-09-18 19:49:26,"Dear Sir, we’re sorry to hear about the login issue you’re experiencing. To help us resolve this quickly, please share a screenshot of the error at mobility@indianoil.in",
IOCL,after update new version application in subsidy details missing,1,2025-09-18 19:03:41,We regret the inconvenience; our team is constantly working on supporting many more use cases and devices. We will surely get back to you once we have an update.,
IOCL,new update very nice,5,2025-09-18 18:28:20,"Hi,
We've forwarded your feedback to our developers. Thank you for taking out the time to send us your suggestions!",
IOCL,good,3,2025-09-18 18:26:15,,
IOCL,good,5,2025-09-18 18:14:27,,
IOCL,The last update 🤌🏻❤️ whoever resigned the application here's my love❤️,5,2025-09-18 18:10:14,,
IOCL,Good,5,2025-09-18 16:55:57,,
IOCL,Can't view as subsidy details through new updated app.,2,2025-09-18 15:35:56,"Hi , We are working on this and will fix this soon",
IOCL,nice,5,2025-09-18 14:51:01,,
IOCL,"एप्प को अपडेट करने पर हर बार लॉगिन क्यों? स्ट्रांग पासवर्ड देने पर भी ,पासवर्ड अपडेट नहीं होता है ,कैसा स्ट्रांग पासवर्ड चाहिए | OTP से लॉगिन करवाओ ,किस मूर्ख ने यह लॉगिन सिस्टम बनाया है | अभी तक लॉगिन ही नहीं कर पाया हूँ मैं ,१० बार प्रयास करने के बाद भी.",1,2025-09-18 12:35:58,"Dear Sir, we’re sorry to hear about the issue you’re facing with updating your password. To help us resolve this quickly, please share a screenshot of the error at mobility@indianoil.in",
IOCL,I'm not able to login. when I enter my email id and password it says password expired and when I enter my phone number at the forgot password it is throwing invalid response error.,2,2025-09-18 12:24:44,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on mobility@indianoil.in so that we can get in touch with you and resolve the issue.",
IOCL,waste update,3,2025-09-18 11:50:43,Can you please share which features you find difficult to use? Please contact us at mobility@indianoil.in.,
IOCL,I'm very disappointed. The new app does not support downloading the LPG invoice from History.,1,2025-09-18 11:19:55,"Hi , We are working on this and feature will be available soon",
IOCL,Great app using to less my unnecessary effects,5,2025-09-18 11:13:51,,
IOCL,good,5,2025-09-18 11:03:20,,
IOCL,new update is worst can't login,5,2025-09-18 10:20:29,"Hi , Please share your user id at mobility@indianoil.in",
IOCL,why it logs out everytime it is updated automatically??,1,2025-09-18 10:06:52,"Hi , We are working on this and will resolve this soon",
IOCL,useless app Always comes error Mobile no. not matching... aur kaise match kare .... there is same mobile number since last 10 years....,1,2025-09-18 09:53:56,"Hi , Please send your detail at mobility@indianoil.in .",
IOCL,did not get OTP two register despite repeated attempts,1,2025-09-18 09:46:22,"Hi. , Please send your mobile number at mobility@indianoil.in",
IOCL,good 👍,5,2025-09-18 09:27:53,,
IOCL,"after update, subsidy details option removed, please add it.",4,2025-09-18 08:43:44,,
IOCL,good,5,2025-09-18 08:43:41,,
IOCL,ok,5,2025-09-18 08:40:25,,
IOCL,home delivery Very good idea,4,2025-09-17 22:07:42,,
IOCL,nice aap,5,2025-09-17 20:54:30,,
IOCL,good,5,2025-09-17 20:47:14,,
IOCL,Useless app. After the update it's not accepting the old password. Try to reset the password N number of times. Still have the message that the password has expired.. Totally disgusting,1,2025-09-17 20:38:34,"Hi,
Sorry about the inconvenience. kindly send the error screenshot to mobility@indianoil.in along with the contact details so that we check this.",
IOCL,it's Very useful app,5,2025-09-17 20:22:08,,
IOCL,ok Good,5,2025-09-17 20:19:33,,
IOCL,good,5,2025-09-17 20:03:06,,
IOCL,some kind of user issue is happening after updating I can't log on by my number and password and I tried by second account but not logging same problem fix this,1,2025-09-17 18:53:02,Please share your user I’d at mobility@indianoil.in,
IOCL,excellent,5,2025-09-17 18:50:26,,
IOCL,Nece application,5,2025-09-17 18:06:58,,
IOCL,"easy to book , pay online & delivery",4,2025-09-17 17:46:30,,
IOCL,ghar shift kare baad address change kare baad last mein poa documents I'd no bolra is ka matlab Kia ha8 please zaldi bolo,4,2025-09-17 16:17:16,Please enter document number in the field,
IOCL,good,5,2025-09-17 15:51:34,,
IOCL,less options than old app,1,2025-09-17 15:30:58,"Hi,
Please help us understand the the issue you are facing in depth. Please share the detailed issue by writing to mobility@indianoil.in. We'll ensure to look into it with utmost priority.
Thanks!",
IOCL,Great Quickly Response From Team Problem Fix it 😁 Super Fast ⏩ Big Thanks 🙏,5,2025-09-17 15:29:55,"Dear Sir , Please try login now and if still facing the issue request you to please share your user I’d at mobility@indianoil.in",
IOCL,great experience,5,2025-09-17 15:10:05,,
IOCL,dear sir my name is MD HAIDER ALI my account not login again again check please help me I'm not happy,2,2025-09-17 14:39:54,"Dear Customer,
We really appreciate you bringing this to our attention. We would like to investigate your issue. Please share your contact details with us at mobility@indianoil.in so that we can resolve the issue.",
IOCL,1. Many fuel filling persons/attendants don't know how to credit Xtra rewards points. Pls instruct all outlets' manager to train their people to credit Xtra rewards. 2. Exit app option to be provided in new update while needs to close the app.,4,2025-09-17 13:43:45,,
IOCL,good,4,2025-09-17 13:02:48,,
IOCL,Excellent UI and new features are awesome. Great work Team. keep goings-on,5,2025-09-17 12:06:35,,
IOCL,Nice,5,2025-09-17 11:43:06,,
IOCL,"Now look very smart, The payment system needs further improvement. It should be simple and easy, so that everyone can book and pay through it. Any assistance that is provided is available very quickly.",5,2025-09-17 11:29:02,"Thank you for providing your valuable feedback. Please reach out to us at mobility@indianoil.in, if you have other suggestions.",
IOCL,I made multiple transaction attempts but I am unable to done my payment.nothing work with this app. Completely nonsense app and its developer too.Havoc,1,2025-09-17 10:09:02,"Dear Sir, we’re sorry to hear about the payment issue you’re experiencing. To help us resolve this quickly, please share a screenshot of the error at mobility@indianoil.in",
IOCL,new aap problem old version aap is good,1,2025-09-17 10:07:49,"Dear Sir,
We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.
",
IOCL,kya hai your app is not working test Kara liya karo apane developer se jab app update karete ho tab,1,2025-09-17 09:51:51,"Dear Sir, We kindly request you to uninstall the current application and reinstall the updated version from the play store. If you continue to experience any issues, please share your feedback with us at mobility@indianoil.in. Our team will be happy to assist you further. Thank you for your cooperation.
",
IOCL,good services,5,2025-09-17 09:46:09,,
IOCL,cannot update my password. I give zero star.,1,2025-09-17 09:23:59,"Dear Sir, we’re sorry to hear about the issue you’re facing with updating your password. To help us resolve this quickly, please share a screenshot of the error at mobility@indianoil.in",
IOCL,good,3,2025-09-17 09:00:56,,
IOCL,"Very Easy, Simple India Oil One App",5,2025-09-17 08:54:29,,
IOCL,i am not able to make online payment for my lpg refill. when I am entered all my payment options for making payment but make payment button is not working..,1,2025-09-17 07:26:53,Please share a screenshot at mobility@indianoil.in,
IOCL,Not able to set a password. always shows password strength is medium. please fix the bugs.,1,2025-09-17 07:24:24,Please share screenshot at mobility@indianoil.in,
IOCL,Super & Nice experience,5,2025-09-17 06:28:12,,
IOCL,time to time,5,2025-09-17 06:12:51,,
IOCL,"Some buttons, like the back button, have stopped functioning since the update on September 16, 2025. Please resolve this problem. I had to use the home button rather than the back button. I think there might be some bugs that need to be fixed soon.😞😞",5,2025-09-17 01:05:41,We Will definitely look into that,
IOCL,"Very worst app, I tried to add my gas SV, Aadhar and last bill number they are not working as expected, instead of that it throws invalid email id error 😤. Please test the app correctly and release it to the production. Also there are a lot of bugs found in the application.",1,2025-09-17 00:25:37,Sorry for the inconvenience caused to you. Please share your register mobile number and LPG I’d at mobility@indianoil.in to check the issue,
IOCL,super Mario 3D World 🌎🌎🌎,5,2025-09-17 00:09:59,,
IOCL,very good app loved it,5,2025-09-16 23:50:18,,
IOCL,login hi nhi ho rha. bas loading hi hota rehta h.,1,2025-09-16 23:49:11,"Hi , Please update the app to latest version.",
IOCL,app login issue,1,2025-09-16 23:22:38,"Dear Sir ,Please share detail at mobility@indianoil.in",
IOCL,Good Work 👍,5,2025-09-16 23:18:19,,
IOCL,finally app updated superb 👏 👌 🙌 😍,5,2025-09-16 23:12:44,,
IOCL,"earlier version of this App was user friendly in case of LPG booking, delay issue, customer grievance and tracking. But recent update seems very rigid leaving only booking option",2,2025-09-16 23:02:20,"Hi , All features are available with enhance UI/UX. Kindly let us know if you are facing any issue using new version of app.",
IOCL,good,4,2025-09-16 22:42:26,,
IOCL,good,5,2025-09-16 22:34:03,,
IOCL,worst app,1,2025-09-16 21:56:29,"Dear Sir , Can you elaborate the issue you are facing in the app. Please write us to mobility@indianoil.in",
IOCL,passwor not changed after as per passwor criteria why....,1,2025-09-16 21:04:12,"Dear Sir , You might have added the characters other than mentioned in the policy. Request you to please share the screenshot at mobility@indianoil.in",
IOCL,good,5,2025-09-16 18:45:47,,
IOCL,bahot badhiya hai service,5,2025-09-16 17:27:11,,
IOCL,asking extra money my home ground floor individual home,1,2025-09-16 16:57:31,,
IOCL,nice sarvice,5,2025-09-16 16:18:46,,
IOCL,LPG ID unable to link on app as well as on website. After provide LPG 17 Digit number + SV number or aadhar number it show no data found even gas agency try but every time it show same. Transfer connection from one state to other state. Facing issue from 13 September 2025 onwards.,1,2025-09-16 15:42:42,Please share your LPG ID at mobility@indianoil.in,
IOCL,nice,5,2025-09-16 15:31:55,,
IOCL,Good 👍,4,2025-09-16 15:01:57,,
IOCL,ncy application,5,2025-09-16 14:54:25,,
IOCL,"It is a very bad application, it does not work at all, even after entering all the details, it asks for the mail ID and brings it to the home screen. It is very bad, I do not like this application at all.",1,2025-09-16 14:28:18,"Hi, we are sorry that you faced an issue. Could you please share your contact details with us on mobility@indianoil.in so that we can get in touch with you and resolve the issue.",
IOCL,Always good but please update version and added DAC code show in this Indian oil one app and new version don't show the subsidy details please showing this,4,2025-09-16 14:11:09,"Hi, we regret the inconvenience caused. Please send us your concern to mobility@indianoil.in. We will get back to you at the earliest.",
IOCL,very bad experience with the updated aap,2,2025-09-16 14:08:21,"Dear Sir,
Could you please elaborate on the issue? We kindly request you to share your feedback at mobility@indianoil.in for further assistance.",
